SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO
58.0 7.0 4.0 10.0 8.0 4.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0
57.0 6.0 4.0 11.0 9.5 4.5 0.0 6.5 0.0 0.0 0.0 0.0 0.0
76.24 8.45 0.0 4.67 0.32 2.78 0.0 0.0 0.0 3.41 0.0 0.0 4.02
72.85 7.38 0.94 7.58 0.64 5.55 0.0 0.0 0.0 2.56 0.0 0.0 2.41
72.08 9.04 0.0 8.71 0.0 4.49 0.0 0.0 0.0 3.19 0.0 0.0 2.4
69.55 10.38 0.0 11.46 0.32 4.1 0.0 0.0 0.0 2.52 0.0 0.0 1.58
70.27 10.22 0.0 9.6 0.0 3.36 0.0 0.0 0.0 1.03 0.0 0.0 5.45
69.28 11.55 0.0 8.12 1.28 4.49 1.09 0.0 0.0 3.39 0.0 0.0 0.8
63.62 8.36 0.0 8.09 0.0 4.82 0.0 8.04 0.0 4.23 0.0 0.0 1.59
75.15 6.42 0.0 8.28 0.39 3.52 0.0 0.0 0.0 2.6 0.0 0.0 1.63
72.46 12.06 0.0 3.33 0.0 1.98 0.0 3.24 0.0 0.81 0.0 0.0 6.12
62.79 10.5 0.93 6.96 2.55 4.83 0.0 6.45 0.0 3.39 0.0 0.0 1.6
79.97 10.79 0.0 3.25 1.19 1.29 0.0 3.02 0.0 0.0 0.0 0.0 0.0
78.98 11.78 0.0 3.25 1.19 1.29 0.0 3.02 0.0 0.0 0.0 0.0 0.0
80.37 11.84 0.0 3.27 1.2 1.3 0.0 1.52 0.0 0.0 0.0 0.0 0.0
79.06 12.78 0.0 2.17 1.19 1.29 0.0 3.02 0.0 0.0 0.0 0.0 0.0
79.14 13.77 0.0 1.09 1.2 1.29 0.0 3.02 0.0 0.0 0.0 0.0 0.0
78.07 13.77 0.0 2.17 1.19 1.29 0.0 3.02 0.0 0.0 0.0 0.0 0.0
78.61 15.63 0.0 1.08 1.19 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0
82.52 12.68 0.0 4.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.8 16.44 0.0 0.0 2.35 0.0 0.0 8.92 0.0 0.0 0.0 0.0 0.0
68.45 13.82 0.0 0.0 1.12 0.0 7.65 8.5 0.0 0.0 0.0 0.0 0.0
60.97 1.5 0.0 7.41 3.4 0.0 20.52 4.3 0.0 0.0 0.0 0.0 0.0
60.97 1.5 0.0 9.41 3.4 0.0 20.52 2.3 0.0 0.0 0.0 0.0 0.0
59.67 1.9 0.0 7.21 4.5 0.0 18.62 4.2 0.0 0.0 2.9 0.0 0.0
60.2 1.9 0.0 7.3 4.6 0.0 18.8 4.3 0.0 0.0 2.9 0.0 0.0
60.2 1.9 0.0 7.3 4.6 0.0 18.5 4.3 0.0 0.0 0.3 0.0 0.0
59.03 1.9 0.0 7.09 4.5 0.0 18.48 4.2 0.0 0.0 4.8 0.0 0.0
60.73 0.0 0.0 11.69 4.6 0.0 20.98 0.0 0.0 0.0 2.0 0.0 0.0
59.03 1.9 0.0 7.09 4.5 0.0 15.58 4.2 0.0 0.0 4.8 0.0 0.0
59.67 1.9 0.0 7.21 3.6 0.0 18.62 4.2 0.0 0.0 4.8 0.0 0.0
59.5 1.9 0.0 11.4 5.5 0.0 18.6 0.0 0.0 0.0 3.1 0.0 0.0
60.2 2.9 0.0 4.9 4.6 0.0 17.8 6.7 0.0 0.0 2.9 0.0 0.0
44.0 0.0 0.0 4.0 14.5 0.0 6.9 13.5 0.0 0.0 16.0 0.0 0.0
45.0 0.0 10.0 0.0 25.0 0.0 10.0 10.0 0.0 0.0 0.0 0.0 0.0
51.0 4.0 0.0 4.0 3.0 0.0 17.0 14.0 0.0 0.0 5.0 0.0 0.0
45.0 6.0 0.0 4.0 5.0 0.0 19.0 17.0 0.0 0.0 2.0 0.0 0.0
59.9 1.4 0.0 0.0 3.8 0.1 13.4 10.0 0.0 7.0 2.9 0.0 0.0
59.9 1.3 0.0 10.0 3.8 0.2 13.4 0.0 0.0 7.0 2.9 0.0 0.0
57.02 6.99 3.99 10.95 10.97 3.5 0.0 6.58 0.0 0.0 0.0 0.0 0.0
56.9 7.05 4.03 10.47 12.03 3.53 0.0 5.99 0.0 0.0 0.0 0.0 0.0
57.06 6.01 4.03 10.95 9.48 4.51 0.0 6.48 0.0 0.0 0.0 0.0 0.0
56.98 5.05 4.21 9.5 9.8 5.52 0.0 5.95 0.0 0.0 0.0 0.0 0.0
57.0 5.24 4.0 9.45 9.49 5.27 0.0 6.57 0.0 0.0 0.0 0.0 0.0
66.07 5.92 2.36 6.77 6.83 4.97 0.0 7.08 0.0 0.0 0.0 0.0 0.0
64.05 5.95 4.37 6.35 7.17 5.15 0.0 5.46 0.0 0.0 0.0 0.0 0.0
63.97 7.12 4.66 2.32 7.0 5.17 0.0 7.25 0.0 0.0 0.0 0.0 0.0
65.72 9.51 0.0 3.5 1.93 6.12 0.0 8.12 0.0 3.42 0.33 0.0 0.4
70.43 12.72 0.0 9.2 1.05 0.38 0.0 6.18 0.0 0.0 0.0 0.0 0.0
38.83 22.48 0.0 3.47 0.95 0.34 5.42 3.21 0.0 1.06 21.09 0.0 1.59
40.46 21.44 0.47 2.89 1.27 1.72 6.51 0.8 0.0 0.63 21.91 0.0 1.59
43.37 19.98 0.94 0.58 0.32 0.69 6.54 0.81 0.0 0.21 26.11 0.0 0.0
42.82 17.34 0.0 1.74 0.64 1.04 5.45 2.42 0.0 0.85 26.5 0.0 1.2
42.02 18.33 0.0 1.68 1.86 1.34 6.34 2.34 0.0 0.41 24.9 0.0 0.78
45.2 19.41 0.0 1.23 0.67 0.0 4.6 1.71 0.0 0.45 24.53 0.0 0.0
43.82 17.98 0.0 2.41 0.66 0.0 5.65 3.35 0.0 0.44 22.83 0.0 0.83
45.14 19.05 0.0 1.14 0.94 1.69 7.47 1.58 0.0 0.62 22.37 0.0 0.0
46.63 17.35 0.0 2.32 1.28 0.69 4.36 2.43 0.0 0.85 22.03 0.0 0.8
47.1 17.64 0.0 0.57 0.63 0.0 6.46 0.0 0.0 0.0 26.98 0.0 0.0
66.71 0.0 2.73 9.36 13.51 0.0 0.0 5.7 0.0 0.21 0.16 0.0 0.0
67.72 0.0 1.86 9.21 12.04 0.0 0.0 7.21 0.0 0.21 0.16 0.0 0.0
68.8 0.0 0.91 9.07 10.6 0.0 0.0 8.68 0.0 0.21 0.16 0.0 0.0
68.04 0.0 0.9 6.17 10.49 0.0 0.0 12.48 0.0 0.21 0.16 0.0 0.0
68.0 0.0 0.9 6.17 10.91 0.0 0.0 12.48 0.0 0.2 0.0 0.0 0.0
68.1 0.0 4.16 1.29 14.15 0.0 0.0 9.81 0.0 0.43 0.0 0.0 0.0
42.1 0.0 13.22 0.0 9.59 0.0 11.55 22.82 0.0 0.0 0.72 0.0 0.0
32.04 7.1 6.32 0.0 9.17 0.0 9.2 35.48 0.0 0.0 0.69 0.0 0.0
39.27 0.0 8.07 0.0 6.06 1.19 13.16 25.08 0.0 0.0 4.92 0.0 0.0
32.31 1.36 9.3 0.0 8.0 0.0 15.07 29.32 0.0 0.0 2.11 0.0 0.0
36.66 4.44 3.96 0.0 8.1 0.0 14.74 28.69 0.0 0.0 2.07 0.0 0.0
59.79 6.0 0.0 5.46 8.51 5.88 0.0 8.74 0.0 0.0 4.49 0.0 0.0
62.62 5.76 0.65 10.64 2.23 6.2 0.0 3.38 0.0 0.0 5.69 0.0 0.0
58.85 6.53 0.0 7.56 6.14 6.1 0.0 6.8 0.0 0.0 6.13 0.0 0.0
71.46 12.54 0.0 8.57 0.81 0.44 0.0 6.03 0.0 0.0 0.0 0.0 0.0
68.0 10.19 0.0 7.99 0.99 1.75 1.27 5.65 0.0 4.0 0.0 0.0 0.0
66.85 0.11 10.05 5.76 9.7 0.0 0.0 2.04 0.0 2.55 0.0 0.0 0.0
54.18 0.53 21.52 0.0 11.5 0.69 7.63 1.62 0.0 0.0 0.82 0.0 1.2
57.58 1.05 15.88 1.86 11.29 0.0 6.53 2.42 0.0 0.0 0.0 0.0 1.6
64.16 0.0 6.45 9.13 11.16 0.0 0.0 9.1 0.0 0.0 0.0 0.0 0.0
68.22 0.0 7.79 7.23 11.99 0.0 0.0 3.57 0.0 0.0 0.0 0.0 0.0
68.25 0.0 7.78 7.19 11.98 0.0 0.0 3.6 0.0 1.2 0.0 0.0 0.0
70.3 13.0 0.0 10.14 0.35 0.19 0.0 6.02 0.0 0.0 0.0 0.0 0.0
66.22 17.24 0.0 11.39 1.2 3.19 0.0 0.76 0.0 0.0 0.0 0.0 0.0
66.17 16.34 0.0 11.52 1.22 3.17 0.0 0.77 0.0 0.81 0.0 0.0 0.0
65.22 18.39 0.0 15.16 0.59 0.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.71 11.34 0.49 10.03 0.43 3.32 0.0 1.55 0.0 0.0 0.0 0.0 0.0
70.67 10.75 2.82 1.17 1.73 5.87 0.0 0.0 0.0 0.0 1.23 0.0 5.63
67.45 8.76 0.88 0.0 1.77 6.41 0.0 4.71 0.0 0.0 0.59 0.0 9.3
67.44 8.77 0.88 0.0 1.77 6.42 0.0 4.71 0.0 0.0 0.0 0.0 9.29
66.87 8.76 0.88 0.0 1.76 6.42 0.0 4.7 0.0 0.0 0.0 0.0 9.3
66.06 11.78 0.88 0.0 2.37 3.5 0.0 4.73 0.0 0.0 0.0 0.0 9.36
68.71 15.84 6.16 0.0 5.9 2.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.67 10.78 2.8 1.15 1.72 5.91 0.0 0.0 0.0 0.0 0.0 0.0 5.63
65.69 8.77 0.88 0.0 1.76 6.41 0.0 4.71 0.0 0.0 0.0 0.0 9.29
68.06 15.84 6.16 0.0 5.89 2.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.76 4.53 8.91 2.03 4.57 1.68 2.54 0.0 0.0 0.0 0.0 0.0 0.0
74.4 3.98 8.25 1.77 3.82 2.67 2.53 1.56 0.0 0.0 0.0 0.0 0.0
74.85 4.7 9.1 2.03 3.96 2.35 2.12 0.0 0.0 0.0 0.0 0.0 0.0
74.84 7.29 7.81 1.67 5.26 0.0 2.11 0.0 0.0 0.0 0.0 0.0 0.0
75.46 6.17 8.58 2.03 4.65 1.07 1.48 0.0 0.0 0.0 0.0 0.0 0.0
75.17 5.54 8.05 2.02 4.32 1.07 2.74 0.0 0.0 0.0 0.0 0.0 0.0
75.73 6.93 6.76 1.33 5.05 0.24 2.94 0.0 0.0 0.0 0.0 0.0 0.0
76.22 5.89 7.85 0.56 4.65 1.26 2.54 0.0 0.0 0.0 0.0 0.0 0.0
47.51 19.63 18.81 0.0 3.18 0.0 0.0 8.78 0.0 0.0 0.0 0.0 0.0
46.55 19.69 17.76 0.0 3.11 0.0 0.0 12.02 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 3.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 6.0 0.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 9.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 12.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 15.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 16.5 0.0 16.5 0.0 0.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 10.0 15.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
65.0 25.0 0.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 25.0 0.0 10.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.0 25.0 0.0 15.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.0 25.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
45.0 25.0 0.0 25.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
94.8 0.0 0.0 0.0 5.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
90.2 0.0 0.0 0.0 9.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.5 0.0 0.0 0.0 16.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.5 0.0 0.0 0.0 21.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.1 0.0 0.0 0.0 25.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.8 24.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.4 22.3 0.0 0.0 4.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.9 21.6 0.0 0.0 8.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.3 22.2 0.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.8 20.9 0.0 0.0 18.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.9 18.7 0.0 0.0 19.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
70.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
70.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
70.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 28.0 0.0 2.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 5.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 10.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 15.0 0.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 20.0 0.0 0.0 0.0 0.0
73.0 14.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.0 4.0 33.2 0.0 0.0 3.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0
58.47 3.3 33.18 0.0 0.95 2.9 0.0 0.0 1.2 0.0 0.0 0.0 0.0
7.9 0.0 0.0 58.1 27.1 0.0 0.0 6.9 0.0 0.0 0.0 0.0 0.0
7.89 0.0 0.0 57.99 27.05 0.0 0.0 6.89 0.0 0.0 0.0 0.0 0.0
7.88 0.0 0.0 57.87 27.0 0.0 0.0 6.88 0.0 0.0 0.0 0.0 0.0
7.85 0.0 0.0 57.66 26.9 0.0 0.0 6.86 0.0 0.0 0.0 0.0 0.0
7.82 0.0 0.0 57.48 26.81 0.0 0.0 6.84 0.0 0.0 0.0 0.0 0.0
7.8 0.0 0.0 57.36 26.76 0.0 0.0 6.83 0.0 0.0 0.0 0.0 0.0
7.78 0.0 0.0 57.23 26.7 0.0 0.0 6.81 0.0 0.0 0.0 0.0 0.0
59.0 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.9 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.15 12.85 16.29 5.82 3.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.46 12.7 16.11 5.76 3.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.94 12.6 15.97 5.7 3.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.07 7.55 7.53 3.0 5.29 0.0 0.0 1.56 0.0 0.0 0.0 0.0 0.0
89.99 10.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
85.15 14.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.36 19.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
82.94 17.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.0 13.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
45.45 4.55 45.45 0.0 0.0 0.0 4.55 0.0 0.0 0.0 0.0 0.0 0.0
43.1 6.9 43.1 0.0 0.0 0.0 6.9 0.0 0.0 0.0 0.0 0.0 0.0
41.67 8.33 41.67 0.0 0.0 0.0 8.33 0.0 0.0 0.0 0.0 0.0 0.0
40.0 10.0 40.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
37.59 12.41 37.59 0.0 0.0 0.0 12.41 0.0 0.0 0.0 0.0 0.0 0.0
36.36 13.64 36.36 0.0 0.0 0.0 13.64 0.0 0.0 0.0 0.0 0.0 0.0
34.97 15.03 34.97 0.0 0.0 0.0 15.03 0.0 0.0 0.0 0.0 0.0 0.0
33.33 16.67 33.33 0.0 0.0 0.0 16.67 0.0 0.0 0.0 0.0 0.0 0.0
28.57 21.43 28.57 0.0 0.0 0.0 21.43 0.0 0.0 0.0 0.0 0.0 0.0
63.49 2.38 31.75 0.0 0.0 0.0 2.38 0.0 0.0 0.0 0.0 0.0 0.0
61.53 3.85 30.77 0.0 0.0 0.0 3.85 0.0 0.0 0.0 0.0 0.0 0.0
60.07 4.95 30.03 0.0 0.0 0.0 4.95 0.0 0.0 0.0 0.0 0.0 0.0
57.97 6.52 28.99 0.0 0.0 0.0 6.52 0.0 0.0 0.0 0.0 0.0 0.0
57.15 7.14 28.57 0.0 0.0 0.0 7.14 0.0 0.0 0.0 0.0 0.0 0.0
55.56 8.33 27.78 0.0 0.0 0.0 8.33 0.0 0.0 0.0 0.0 0.0 0.0
55.0 8.75 27.5 0.0 0.0 0.0 8.75 0.0 0.0 0.0 0.0 0.0 0.0
54.95 8.79 27.47 0.0 0.0 0.0 8.79 0.0 0.0 0.0 0.0 0.0 0.0
54.05 9.46 27.03 0.0 0.0 0.0 9.46 0.0 0.0 0.0 0.0 0.0 0.0
50.0 12.5 25.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0
47.4 14.45 23.7 0.0 0.0 0.0 14.45 0.0 0.0 0.0 0.0 0.0 0.0
42.54 18.09 21.28 0.0 0.0 0.0 18.09 0.0 0.0 0.0 0.0 0.0 0.0
40.0 20.0 20.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0
67.69 2.11 28.09 0.0 0.0 0.0 2.11 0.0 0.0 0.0 0.0 0.0 0.0
60.24 7.38 25.0 0.0 0.0 0.0 7.38 0.0 0.0 0.0 0.0 0.0 0.0
58.29 8.76 24.19 0.0 0.0 0.0 8.76 0.0 0.0 0.0 0.0 0.0 0.0
56.54 10.0 23.46 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
51.28 13.72 21.28 0.0 0.0 0.0 13.72 0.0 0.0 0.0 0.0 0.0 0.0
49.49 14.99 20.53 0.0 0.0 0.0 14.99 0.0 0.0 0.0 0.0 0.0 0.0
46.7 16.96 19.38 0.0 0.0 0.0 16.96 0.0 0.0 0.0 0.0 0.0 0.0
42.5 19.93 17.64 0.0 0.0 0.0 19.93 0.0 0.0 0.0 0.0 0.0 0.0
72.28 1.81 24.1 0.0 0.0 0.0 1.81 0.0 0.0 0.0 0.0 0.0 0.0
70.59 2.94 23.53 0.0 0.0 0.0 2.94 0.0 0.0 0.0 0.0 0.0 0.0
68.49 4.34 22.83 0.0 0.0 0.0 4.34 0.0 0.0 0.0 0.0 0.0 0.0
66.66 5.56 22.22 0.0 0.0 0.0 5.56 0.0 0.0 0.0 0.0 0.0 0.0
63.17 7.89 21.05 0.0 0.0 0.0 7.89 0.0 0.0 0.0 0.0 0.0 0.0
60.0 10.0 20.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
56.98 12.01 19.0 0.0 0.0 0.0 12.01 0.0 0.0 0.0 0.0 0.0 0.0
53.56 14.29 17.86 0.0 0.0 0.0 14.29 0.0 0.0 0.0 0.0 0.0 0.0
52.64 14.91 17.54 0.0 0.0 0.0 14.91 0.0 0.0 0.0 0.0 0.0 0.0
48.0 18.0 16.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0
74.99 3.13 18.75 0.0 0.0 0.0 3.13 0.0 0.0 0.0 0.0 0.0 0.0
72.72 4.55 18.18 0.0 0.0 0.0 4.55 0.0 0.0 0.0 0.0 0.0 0.0
70.0 6.25 17.5 0.0 0.0 0.0 6.25 0.0 0.0 0.0 0.0 0.0 0.0
69.57 6.52 17.39 0.0 0.0 0.0 6.52 0.0 0.0 0.0 0.0 0.0 0.0
66.67 8.33 16.67 0.0 0.0 0.0 8.33 0.0 0.0 0.0 0.0 0.0 0.0
64.99 9.38 16.25 0.0 0.0 0.0 9.38 0.0 0.0 0.0 0.0 0.0 0.0
60.0 12.5 15.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0
55.02 15.61 13.76 0.0 0.0 0.0 15.61 0.0 0.0 0.0 0.0 0.0 0.0
52.91 16.93 13.23 0.0 0.0 0.0 16.93 0.0 0.0 0.0 0.0 0.0 0.0
50.0 18.75 12.5 0.0 0.0 0.0 18.75 0.0 0.0 0.0 0.0 0.0 0.0
45.04 21.85 11.26 0.0 0.0 0.0 21.85 0.0 0.0 0.0 0.0 0.0 0.0
67.32 10.93 0.0 7.27 7.11 0.18 5.31 1.87 0.0 0.0 0.0 0.0 0.0
66.35 12.27 0.0 4.14 7.07 0.17 5.21 2.81 0.0 0.0 0.0 0.0 0.0
67.5 8.54 0.0 4.48 8.5 0.0 8.0 2.98 0.0 0.0 0.0 0.0 0.0
66.0 8.54 0.0 4.48 8.5 0.0 8.0 2.98 0.0 0.0 1.5 0.0 0.0
66.5 12.0 0.0 3.0 9.5 0.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
66.88 8.56 0.0 4.25 9.87 0.18 7.38 2.88 0.0 0.0 0.0 0.0 0.0
59.18 5.52 0.0 8.86 8.42 3.77 0.0 8.32 0.0 0.0 4.44 0.0 0.0
57.92 0.0 0.0 7.92 5.94 0.0 11.39 5.94 0.0 0.0 7.92 0.0 0.0
45.5 6.5 0.0 15.0 2.0 0.0 9.5 10.0 0.0 0.0 10.5 0.0 0.0
68.7 13.6 1.55 6.08 0.18 0.89 1.0 6.68 0.0 0.0 0.22 0.0 0.51
70.25 13.76 0.53 6.18 0.38 0.96 0.0 0.0 0.0 0.0 3.42 0.0 3.49
67.34 12.99 0.0 9.18 0.84 3.19 0.0 3.8 0.0 0.0 1.61 0.0 0.38
66.73 0.0 7.67 8.01 10.22 0.0 0.0 5.65 0.0 1.32 0.0 0.0 0.0
66.54 0.0 7.68 8.03 10.24 0.0 0.0 5.66 0.0 1.32 0.0 0.0 0.0
59.75 0.0 9.27 8.25 12.01 0.0 0.0 8.25 0.0 0.64 0.0 0.0 1.6
38.0 0.1 0.0 0.3 18.0 0.0 5.3 27.5 0.0 0.0 9.1 0.0 0.0
38.2 0.1 0.0 0.3 18.1 0.0 5.3 28.1 0.0 0.0 8.2 0.0 0.0
61.18 0.0 0.09 25.49 8.51 0.0 0.0 0.47 0.0 0.21 1.68 0.0 2.12
57.16 0.0 0.88 19.8 9.63 0.0 0.0 12.17 0.0 0.36 0.0 0.0 0.0
55.59 0.0 1.92 21.56 15.07 0.0 0.0 3.32 0.0 1.31 0.0 0.0 0.0
64.78 0.0 0.94 21.11 8.66 0.0 0.0 0.0 0.0 0.38 0.0 0.0 2.41
63.8 0.0 0.95 22.39 9.07 0.0 0.0 0.0 0.0 0.43 1.65 0.0 0.0
55.8 0.0 3.85 23.92 13.16 0.0 0.0 0.0 0.0 0.44 0.0 0.0 0.0
67.37 0.0 0.18 20.26 8.07 0.0 0.0 3.43 0.0 0.16 0.0 0.0 0.0
61.14 0.0 0.09 25.36 8.51 0.0 0.0 0.63 0.0 0.21 3.03 0.0 0.78
58.64 0.0 0.09 28.22 10.05 0.0 0.0 0.48 0.0 0.21 0.96 0.0 0.79
60.04 5.02 5.02 4.97 14.99 0.0 0.0 9.96 0.0 0.0 0.0 0.0 0.0
64.86 7.55 2.54 10.04 9.99 0.0 0.0 5.02 0.0 0.0 0.0 0.0 0.0
64.95 5.02 5.01 9.96 10.02 0.0 0.0 5.04 0.0 0.0 0.0 0.0 0.0
59.85 5.01 5.04 5.05 15.02 5.01 0.0 5.02 0.0 0.0 0.0 0.0 0.0
70.92 0.0 6.26 1.11 9.16 0.0 0.0 12.36 0.0 0.0 0.0 0.0 0.0
68.07 0.0 9.09 6.27 10.03 0.0 0.0 6.34 0.0 0.0 0.0 0.0 0.0
67.37 0.0 18.11 5.92 6.51 0.0 0.0 0.0 0.0 1.9 0.0 0.0 0.0
64.43 0.0 11.51 10.24 13.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.6 0.0 15.1 8.91 10.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.89 0.0 11.82 6.68 10.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.17 0.0 11.23 6.73 10.84 0.0 0.0 0.0 0.0 1.76 0.0 0.0 0.0
66.54 0.0 15.32 5.94 10.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.77 0.0 12.18 6.82 8.37 0.0 0.0 4.74 0.0 0.0 0.0 0.0 0.0
69.0 0.0 7.0 0.0 12.5 0.0 0.0 11.5 0.0 0.0 0.0 0.0 0.0
69.0 0.0 7.0 5.75 12.5 0.0 0.0 5.75 0.0 0.0 0.0 0.0 0.0
66.0 0.0 5.0 6.0 11.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0
62.0 0.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0
66.0 0.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 27.0 0.0 0.0 0.0
68.0 0.0 0.0 2.0 9.0 0.0 0.0 2.0 0.0 17.0 0.0 0.0 0.0
70.0 0.0 0.0 0.0 12.0 0.0 0.0 14.0 0.0 4.0 0.0 0.0 0.0
67.61 6.66 0.0 0.44 1.22 7.01 0.0 1.64 9.36 3.34 0.0 0.0 0.0
59.53 14.23 0.0 0.0 4.66 7.92 0.0 0.0 0.0 0.0 13.59 0.0 0.0
59.82 8.97 0.0 0.0 5.45 10.33 0.0 0.0 0.0 0.0 14.8 0.0 0.0
61.34 14.13 0.0 0.0 2.64 10.01 0.0 0.0 0.0 0.0 11.81 0.0 0.0
67.23 14.72 0.0 0.0 1.92 5.53 0.0 0.0 0.0 0.0 10.6 0.0 0.0
65.51 9.74 0.0 0.0 3.29 7.12 0.0 0.0 0.0 0.0 14.27 0.0 0.0
61.82 12.05 0.0 0.0 4.66 8.65 0.0 0.0 0.0 0.0 12.75 0.0 0.0
65.7 9.8 3.32 8.88 4.77 0.0 0.0 7.53 0.0 0.0 0.0 0.0 0.0
62.78 9.66 3.44 9.61 4.11 0.0 0.0 10.4 0.0 0.0 0.0 0.0 0.0
64.61 7.95 2.66 9.89 7.25 0.0 0.0 7.64 0.0 0.0 0.0 0.0 0.0
65.23 7.9 2.64 9.83 4.2 2.6 0.0 7.6 0.0 0.0 0.0 0.0 0.0
63.61 11.75 2.61 9.74 4.76 0.0 0.0 7.53 0.0 0.0 0.0 0.0 0.0
65.0 9.97 0.0 10.06 5.0 0.0 0.0 9.97 0.0 0.0 0.0 0.0 0.0
65.87 9.39 1.67 10.38 1.14 0.0 0.0 11.55 0.0 0.0 0.0 0.0 0.0
