SiO2 Al2O3 CaO Na2O MgO B2O3 Li2O GeO2 K2O P2O5 BaO
83.27 1.21 0.0 3.98 0.0 11.53 0.0 0.0 0.0 0.0 0.0
81.28 1.23 0.0 3.03 0.0 13.49 0.0 0.0 0.66 0.0 0.0
97.1 0.3 0.0 0.0 0.0 2.6 0.0 0.0 0.0 0.0 0.0
99.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.29 0.0 0.11 9.6 0.0 10.48 0.0 0.0 5.7 0.0 0.37
68.73 3.11 0.0 7.17 0.0 20.99 0.0 0.0 0.0 0.0 0.0
56.05 8.56 19.46 0.0 6.96 8.96 0.0 0.0 0.0 0.0 0.0
71.39 1.17 9.56 13.45 4.43 0.0 0.0 0.0 0.0 0.0 0.0
68.69 15.56 0.0 0.0 15.75 0.0 0.0 0.0 0.0 0.0 0.0
83.38 1.33 0.0 3.8 0.0 11.23 0.0 0.0 0.26 0.0 0.0
99.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.9 16.7 0.0 0.0 0.0 0.0 16.4 0.0 0.0 0.0 0.0
75.2 12.5 0.0 0.0 0.0 0.0 12.3 0.0 0.0 0.0 0.0
80.2 10.0 0.0 0.0 0.0 0.0 9.8 0.0 0.0 0.0 0.0
85.8 7.2 0.0 0.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0
93.41 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.29
63.65 12.93 3.52 13.83 3.27 0.0 0.0 0.0 2.8 0.0 0.0
61.84 9.42 11.42 0.0 11.12 3.68 0.0 0.0 0.0 0.0 2.5
59.78 9.11 16.56 0.0 9.21 5.33 0.0 0.0 0.0 0.0 0.0
55.61 22.28 0.0 0.0 22.11 0.0 0.0 0.0 0.0 0.0 0.0
54.67 22.51 0.0 0.0 22.34 0.0 0.0 0.0 0.0 0.0 0.0
53.81 22.7 0.0 0.0 22.52 0.0 0.0 0.0 0.0 0.0 0.0
51.86 23.18 0.0 0.0 22.98 0.0 0.0 0.0 0.0 0.0 0.0
49.68 4.68 0.0 35.64 0.0 0.0 9.99 0.0 0.0 0.0 0.0
59.19 9.51 0.0 31.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.59 0.0 0.0 13.64 0.0 0.0 24.77 0.0 0.0 0.0 0.0
60.75 8.93 0.0 0.0 0.0 0.0 29.01 0.0 0.0 0.0 0.0
69.87 6.85 0.0 0.0 0.0 0.0 21.87 0.0 0.0 0.0 0.0
75.34 5.59 0.0 0.0 0.0 0.0 17.73 0.0 0.0 0.0 0.0
79.23 4.67 0.0 0.0 0.0 0.0 14.78 0.0 0.0 0.0 0.0
81.43 4.0 0.0 0.0 0.0 0.0 13.25 0.0 0.0 0.0 0.0
74.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0 1.0 0.0
11.11 0.0 0.0 0.0 0.0 33.33 0.0 55.56 0.0 0.0 0.0
5.88 0.0 0.0 0.0 0.0 17.65 0.0 76.47 0.0 0.0 0.0
7.69 0.0 0.0 0.0 0.0 92.31 0.0 0.0 0.0 0.0 0.0
3.17 0.0 0.0 0.0 0.0 0.0 0.0 95.24 0.0 1.59 0.0
83.1 1.3 0.0 3.8 0.0 11.5 0.0 0.0 0.3 0.0 0.0
73.5 0.6 5.4 14.9 5.3 0.0 0.0 0.0 0.3 0.0 0.0
70.7 0.6 10.5 12.4 5.8 0.0 0.0 0.0 0.0 0.0 0.0
57.7 9.0 25.0 0.5 0.0 7.8 0.0 0.0 0.0 0.0 0.0
73.2 0.0 10.2 13.7 0.0 1.3 0.0 0.0 1.6 0.0 0.0
74.0 0.0 0.0 8.1 0.0 7.9 0.0 0.0 10.0 0.0 0.0
71.5 0.0 0.0 7.8 0.0 11.5 0.0 0.0 8.2 0.0 0.0
54.5 2.4 6.7 0.0 0.0 12.9 0.0 0.0 0.0 0.0 23.5
58.6 12.4 6.1 1.0 18.4 3.5 0.0 0.0 0.0 0.0 0.0
42.9 0.0 14.2 14.2 0.0 28.7 0.0 0.0 0.0 0.0 0.0
50.05 0.0 14.21 14.21 0.0 21.52 0.0 0.0 0.0 0.0 0.0
57.3 0.0 14.2 14.2 0.0 14.3 0.0 0.0 0.0 0.0 0.0
71.0 0.0 14.5 14.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.0 12.0 0.0 16.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
56.0 12.0 0.0 16.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0
60.0 12.0 0.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0
64.0 12.0 0.0 16.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
68.0 12.0 0.0 16.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0
52.0 8.0 0.0 16.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0
56.0 8.0 0.0 16.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
60.0 8.0 0.0 16.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0
64.0 8.0 0.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0
68.0 8.0 0.0 16.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
72.0 8.0 0.0 16.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0
56.0 4.0 0.0 16.0 0.0 24.0 0.0 0.0 0.0 0.0 0.0
60.0 4.0 0.0 16.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
64.0 4.0 0.0 16.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0
68.0 4.0 0.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0
72.0 4.0 0.0 16.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
76.0 4.0 0.0 16.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0
72.0 0.0 0.0 16.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0
64.0 20.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.0 16.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.0 12.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.0 8.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.0 4.0 0.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
84.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0
76.9 0.0 0.0 0.0 0.0 0.0 23.1 0.0 0.0 0.0 0.0
83.3 8.35 0.0 0.0 0.0 0.0 8.35 0.0 0.0 0.0 0.0
75.0 12.5 0.0 0.0 0.0 0.0 12.5 0.0 0.0 0.0 0.0
66.7 16.65 0.0 0.0 0.0 0.0 16.65 0.0 0.0 0.0 0.0
75.8 7.55 0.0 0.0 0.0 0.0 16.65 0.0 0.0 0.0 0.0
72.5 7.25 0.0 0.0 0.0 0.0 20.25 0.0 0.0 0.0 0.0
69.4 6.95 0.0 0.0 0.0 0.0 23.65 0.0 0.0 0.0 0.0
66.7 6.65 0.0 0.0 0.0 0.0 26.65 0.0 0.0 0.0 0.0
64.1 6.4 0.0 0.0 0.0 0.0 29.5 0.0 0.0 0.0 0.0
62.7 6.3 0.0 0.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0
61.7 6.2 0.0 0.0 0.0 0.0 32.1 0.0 0.0 0.0 0.0
59.5 5.95 0.0 0.0 0.0 0.0 34.55 0.0 0.0 0.0 0.0
57.5 5.75 0.0 0.0 0.0 0.0 36.75 0.0 0.0 0.0 0.0
55.6 5.55 0.0 0.0 0.0 0.0 38.85 0.0 0.0 0.0 0.0
75.8 7.55 0.0 16.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.4 6.95 0.0 23.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.0 6.8 0.0 25.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.7 6.65 0.0 26.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.1 6.65 0.0 27.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.9 6.45 0.0 28.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.6 6.35 0.0 30.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.5 6.25 0.0 31.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0
59.5 5.95 0.0 34.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.6 5.55 0.0 38.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.5 6.55 0.0 42.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.3 8.35 0.0 8.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.7 16.65 0.0 16.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0
83.3 0.0 0.0 16.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.9 0.0 0.0 23.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.4 0.0 0.0 28.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0
17.93 17.98 42.63 0.0 0.0 5.3 0.0 0.0 0.0 14.19 0.0
56.34 5.7 32.52 2.77 0.46 0.0 0.0 0.0 1.98 0.0 0.0
48.6 4.93 41.79 2.39 0.39 0.0 0.0 0.0 1.71 0.0 0.0
46.99 4.76 22.12 2.31 21.97 0.0 0.0 0.0 1.65 0.0 0.0
32.79 0.0 0.0 20.78 0.0 46.43 0.0 0.0 0.0 0.0 0.0
55.0 0.0 0.0 0.0 0.0 0.0 45.0 0.0 0.0 0.0 0.0
86.0 0.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0
83.34 0.0 0.0 16.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0
54.1 8.66 19.67 0.76 0.58 13.97 0.0 0.0 0.12 0.0 0.0
71.54 2.69 8.96 12.04 0.9 0.4 0.0 0.0 1.89 0.0 0.0
53.35 5.34 20.11 0.0 15.87 0.0 0.0 0.0 0.0 0.0 5.33
51.14 3.99 21.0 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0
61.0 9.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.0 9.0 0.0 9.0 0.0 0.0 21.0 0.0 0.0 0.0 0.0
61.0 9.0 0.0 4.0 0.0 0.0 26.0 0.0 0.0 0.0 0.0
61.0 9.0 0.0 3.0 0.0 0.0 27.0 0.0 0.0 0.0 0.0
69.7 10.0 0.0 0.0 20.3 0.0 0.0 0.0 0.0 0.0 0.0
69.7 12.0 0.0 0.0 18.3 0.0 0.0 0.0 0.0 0.0 0.0
69.7 16.8 0.0 0.0 13.5 0.0 0.0 0.0 0.0 0.0 0.0
96.93 0.23 0.0 0.19 0.0 2.52 0.0 0.0 0.13 0.0 0.0
83.11 1.33 0.0 3.8 0.0 11.5 0.0 0.0 0.26 0.0 0.0
73.3 5.13 0.0 0.0 0.0 4.72 11.61 0.0 5.23 0.0 0.0
66.94 2.34 0.0 0.0 0.0 0.0 29.52 0.0 0.0 1.19 0.0
67.99 5.72 0.0 0.0 0.0 0.0 26.29 0.0 0.0 0.0 0.0
5.68 31.19 51.88 0.0 8.47 0.0 0.0 0.0 0.0 0.0 0.0
11.64 28.29 52.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.68
6.23 29.99 55.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.14
5.8 32.13 53.43 0.0 8.64 0.0 0.0 0.0 0.0 0.0 0.0
11.48 30.12 49.84 0.0 8.56 0.0 0.0 0.0 0.0 0.0 0.0
71.6 0.05 9.39 13.03 5.69 0.0 0.0 0.0 0.02 0.0 0.0
10.0 30.0 50.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.0 30.0 50.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
10.0 30.0 50.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
10.0 30.0 50.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 32.0 64.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.0 30.0 63.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 66.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.0 30.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0
4.0 30.0 54.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.0
4.0 30.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0
10.0 30.0 45.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
10.0 30.0 55.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 54.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 57.0 0.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 60.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 63.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 60.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 54.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 50.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 30.0 47.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 25.0 66.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0
4.0 20.0 66.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0
4.0 15.0 66.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0
10.0 30.0 55.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
7.0 30.0 50.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0
7.0 30.0 48.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
7.0 30.0 47.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
7.0 30.0 41.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0
10.0 30.0 41.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0
10.0 30.0 38.0 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0
24.5 36.1 39.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
35.0 27.5 37.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
44.5 19.7 35.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
53.25 12.51 34.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.2 6.0 32.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 2.9 32.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.72 12.49 0.0 0.0 12.64 9.15 0.0 0.0 0.0 0.0 0.0
71.1 16.18 0.0 0.47 0.0 0.36 11.02 0.0 0.06 0.0 0.0
60.0 10.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
60.0 0.0 0.0 15.0 0.0 0.0 0.0 10.0 0.0 0.0 15.0
50.0 0.0 0.0 15.0 0.0 10.0 0.0 10.0 0.0 0.0 15.0
60.0 0.0 0.0 15.0 0.0 10.0 0.0 0.0 0.0 0.0 15.0
75.86 0.35 11.69 9.59 0.0 0.0 0.0 0.0 2.5 0.0 0.0
82.82 1.63 0.33 4.19 0.0 11.02 0.0 0.0 0.0 0.0 0.0
81.89 1.57 0.01 4.95 0.0 11.56 0.0 0.0 0.0 0.0 0.01
79.11 2.19 0.0 4.63 0.0 12.83 0.0 0.0 0.0 0.0 1.24
75.03 3.07 0.0 11.11 0.0 10.79 0.0 0.0 0.0 0.0 0.0
56.23 13.13 5.68 0.0 15.81 9.15 0.0 0.0 0.0 0.0 0.0
77.39 1.21 2.21 13.0 0.0 3.56 0.0 0.0 2.63 0.0 0.0
77.05 3.15 0.0 7.96 0.0 0.0 1.36 0.0 5.02 0.0 5.36
73.81 4.13 0.61 9.2 0.5 0.0 1.37 0.0 4.75 0.0 5.62
76.33 2.07 0.71 9.42 0.33 0.0 1.34 0.0 4.86 0.0 4.93
75.96 3.69 0.0 8.8 0.0 0.0 1.34 0.0 5.07 0.0 5.13
77.33 3.23 0.0 7.77 0.0 0.0 1.6 0.0 5.04 0.0 5.02
61.66 4.24 3.95 23.06 1.49 1.54 0.0 0.0 3.29 0.0 0.0
69.83 0.12 0.0 6.94 0.0 22.45 0.0 0.0 0.0 0.0 0.0
72.27 0.0 0.0 3.0 0.0 20.24 0.0 0.0 3.82 0.0 0.0
81.1 0.0 1.15 6.28 0.0 7.46 0.0 0.0 0.89 0.0 1.39
78.19 3.07 1.67 7.07 0.0 9.0 0.0 0.0 1.0 0.0 0.0
76.1 1.53 1.16 1.79 0.0 15.94 0.0 0.0 2.0 0.0 0.0
97.21 0.23 0.0 0.02 0.0 2.52 0.0 0.0 0.01 0.0 0.0
85.49 1.2 0.0 4.47 0.0 8.83 0.0 0.0 0.0 0.0 0.0
69.55 1.37 0.0 4.22 0.0 22.08 0.0 0.0 2.77 0.0 0.0
66.83 0.0 0.0 28.33 4.84 0.0 0.0 0.0 0.0 0.0 0.0
71.66 0.87 10.59 12.45 4.42 0.0 0.0 0.0 0.0 0.0 0.0
51.0 29.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
57.0 25.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0
58.0 25.0 0.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0
62.0 22.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
64.0 21.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
66.0 19.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
66.0 18.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
66.0 20.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0
67.0 19.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0
69.0 19.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
70.0 20.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
70.0 18.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
71.0 17.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
71.0 15.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0
72.0 16.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
72.0 14.0 0.0 0.0 0.0 0.0 14.0 0.0 0.0 0.0 0.0
73.0 16.0 0.0 0.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0
63.8 0.0 0.0 36.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.97 2.13 0.88 4.3 0.78 9.35 0.0 0.0 0.0 0.0 0.76
80.35 2.11 2.63 4.96 2.58 5.39 0.0 0.0 0.0 0.0 1.12
80.48 2.11 2.63 5.26 2.45 5.75 0.0 0.0 0.0 0.0 0.8
80.09 2.1 3.28 5.24 3.19 4.49 0.0 0.0 0.0 0.0 0.99
81.11 2.13 2.65 5.31 2.62 3.66 0.0 0.0 0.0 0.0 1.81
79.12 3.03 3.31 5.27 3.21 4.52 0.0 0.0 0.0 0.0 1.0
73.64 6.22 4.18 5.63 4.41 4.38 0.0 0.0 0.0 0.0 1.44
99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0
86.78 0.0 0.0 0.0 0.0 13.21 0.0 0.0 0.0 0.0 0.0
90.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0
88.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0
99.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.77 0.14 0.22 24.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.84 0.12 1.63 23.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.53 0.16 2.81 22.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.62 0.22 4.11 21.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.25 0.34 4.85 20.27 0.22 0.0 0.0 0.0 0.0 0.0 0.0
73.63 0.17 6.74 18.9 0.31 0.0 0.0 0.0 0.0 0.0 0.0
74.59 0.18 8.0 16.72 0.35 0.0 0.0 0.0 0.0 0.0 0.0
75.06 0.25 8.75 15.52 0.38 0.0 0.0 0.0 0.0 0.0 0.0
74.84 0.26 10.01 14.41 0.41 0.0 0.0 0.0 0.0 0.0 0.0
74.41 0.22 11.09 13.75 0.44 0.0 0.0 0.0 0.0 0.0 0.0
74.49 0.0 12.44 12.55 0.45 0.0 0.0 0.0 0.0 0.0 0.0
66.23 0.82 19.33 12.24 1.25 0.0 0.0 0.0 0.0 0.0 0.0
78.62 0.0 0.0 3.9 0.0 0.0 0.0 0.0 13.77 0.0 1.62
12.01 11.84 0.0 0.0 0.0 0.0 24.61 0.0 0.0 49.31 0.0
9.0 11.83 0.0 0.0 0.0 0.0 24.59 0.0 0.0 52.36 0.0
6.01 11.84 0.0 0.0 0.0 0.0 24.61 0.0 0.0 55.32 0.0
3.09 12.2 0.0 0.0 0.0 0.0 22.26 0.0 0.0 60.16 0.0
3.0 11.84 0.0 0.0 0.0 0.0 21.61 0.0 0.0 61.33 0.0
6.0 6.0 0.0 0.0 0.0 0.0 24.58 0.0 0.0 61.25 0.0
2.97 8.75 0.0 0.0 0.0 0.0 24.37 0.0 0.0 61.71 0.0
3.0 11.84 0.0 0.0 0.0 9.01 24.61 0.0 0.0 49.31 0.0
6.01 11.84 0.0 0.0 0.0 8.01 24.61 0.0 0.0 47.31 0.0
3.0 11.83 0.0 0.0 0.0 4.0 24.59 0.0 0.0 54.36 0.0
9.01 11.84 0.0 0.0 0.0 3.0 24.61 0.0 0.0 49.31 0.0
99.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.6 5.61 0.25 7.03 0.67 6.84 0.0 0.0 0.0 0.0 0.0
67.15 10.51 0.69 13.61 5.67 0.0 0.0 0.0 2.36 0.0 0.0
55.61 2.7 7.97 16.74 16.53 0.0 0.0 0.0 0.3 0.0 0.0
81.8 1.8 1.1 5.0 1.5 8.8 0.0 0.0 0.0 0.0 0.0
73.0 0.0 9.1 8.2 0.0 0.0 0.0 0.0 6.1 0.0 0.8
70.11 0.35 10.1 13.3 5.9 0.0 0.0 0.0 0.02 0.0 0.0
74.0 1.5 12.0 12.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0
74.0 1.5 8.0 12.0 4.0 0.0 0.0 0.0 0.5 0.0 0.0
74.0 1.5 4.0 12.0 8.0 0.0 0.0 0.0 0.5 0.0 0.0
55.56 22.22 0.0 0.0 22.22 0.0 0.0 0.0 0.0 0.0 0.0
82.91 1.21 0.0 3.99 0.0 11.55 0.0 0.0 0.33 0.0 0.0
13.38 7.77 0.0 0.0 0.0 0.0 55.14 0.0 0.0 23.26 0.0
10.22 7.92 0.0 0.0 0.0 0.0 56.2 0.0 0.0 25.19 0.0
6.96 8.08 0.0 0.0 0.0 0.0 57.34 0.0 0.0 27.13 0.0
3.55 8.25 0.0 0.0 0.0 0.0 58.5 0.0 0.0 29.22 0.0
3.76 8.74 0.0 0.0 0.0 0.0 54.46 0.0 0.0 32.53 0.0
7.03 4.14 0.0 0.0 0.0 0.0 57.96 0.0 0.0 30.4 0.0
3.57 6.2 0.0 0.0 0.0 0.0 58.87 0.0 0.0 30.88 0.0
3.39 7.88 0.0 0.0 0.0 8.78 55.9 0.0 0.0 23.58 0.0
6.69 7.77 0.0 0.0 0.0 7.69 55.1 0.0 0.0 22.3 0.0
3.47 8.08 0.0 0.0 0.0 4.0 57.31 0.0 0.0 26.67 0.0
10.08 7.81 0.0 0.0 0.0 2.89 55.39 0.0 0.0 23.36 0.0
77.97 1.22 0.0 6.05 0.0 13.45 0.0 0.0 0.0 0.0 0.0
65.94 3.13 0.0 10.31 0.0 19.28 0.0 0.0 0.0 0.0 0.0
66.82 1.9 0.0 10.45 0.0 18.6 0.0 0.0 0.0 0.0 0.0
26.29 13.94 4.22 17.84 0.0 23.82 0.0 0.0 0.0 12.24 0.0
98.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
67.4 22.5 0.0 0.0 0.0 0.0 10.1 0.0 0.0 0.0 0.0
66.81 22.3 0.0 0.0 0.0 0.0 10.15 0.0 0.0 0.0 0.0
80.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0
72.6 0.0 7.88 13.68 5.71 0.0 0.0 0.0 0.09 0.0 0.0
76.05 4.35 1.13 6.14 0.0 10.94 0.0 0.0 1.35 0.0 0.04
74.35 0.0 0.0 15.33 0.0 0.0 0.0 0.0 10.32 0.0 0.0
78.69 0.0 0.0 12.66 0.0 0.0 0.0 0.0 8.65 0.0 0.0
74.0 0.0 0.0 10.0 0.0 10.0 0.0 0.0 5.0 0.0 1.0
70.0 1.0 6.0 17.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0
69.0 0.0 0.0 16.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0
10.36 0.0 0.0 10.36 5.8 0.0 0.0 73.48 0.0 0.0 0.0
10.09 0.0 8.23 10.09 0.0 0.0 0.0 71.58 0.0 0.0 0.0
9.25 0.0 15.88 9.25 0.0 0.0 0.0 65.62 0.0 0.0 0.0
9.76 0.0 0.0 9.76 0.0 11.22 0.0 69.25 0.0 0.0 0.0
10.22 7.1 0.0 10.22 0.0 0.0 0.0 72.46 0.0 0.0 0.0
9.99 9.14 0.0 9.99 0.0 0.0 0.0 70.87 0.0 0.0 0.0
10.8 0.0 0.0 10.8 0.0 0.0 0.0 76.63 0.0 0.0 0.0
10.88 0.0 0.0 10.88 0.0 0.0 0.0 77.16 0.0 0.0 0.0
10.76 0.0 0.0 10.76 0.0 0.0 0.0 76.28 0.0 0.0 0.0
18.56 0.0 0.0 10.06 0.0 0.0 0.0 71.38 0.0 0.0 0.0
22.64 0.0 0.0 9.56 0.0 0.0 0.0 67.8 0.0 0.0 0.0
30.21 0.0 0.0 8.62 0.0 0.0 0.0 61.16 0.0 0.0 0.0
35.13 0.0 0.0 8.02 0.0 0.0 0.0 56.85 0.0 0.0 0.0
38.62 0.0 0.0 7.58 0.0 0.0 0.0 53.79 0.0 0.0 0.0
10.66 0.0 0.0 10.66 0.0 0.0 0.0 78.68 0.0 0.0 0.0
10.23 0.0 0.0 10.23 0.0 0.0 0.0 79.54 0.0 0.0 0.0
9.78 0.0 0.0 9.78 0.0 0.0 0.0 80.43 0.0 0.0 0.0
9.05 0.0 0.0 9.05 0.0 0.0 0.0 81.9 0.0 0.0 0.0
